BHK,Rent,Size,Bathroom,Price per Square Foot,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Cluster
2,8500,750,1,11,1,0,1,0,0,0,0,1,0,1,0,0
3,35000,1200,3,29,1,0,0,1,0,0,0,1,0,1,0,0
2,7000,450,1,15,0,1,1,0,0,0,0,1,0,1,0,0
3,8500,1430,1,5,1,0,0,1,0,0,0,1,0,1,0,0
2,6000,450,1,13,0,1,0,1,0,0,0,1,0,1,0,0
4,35000,800,3,43,1,0,0,1,0,0,0,1,0,1,0,0
1,6000,400,1,15,0,1,0,1,0,0,0,1,0,1,0,0
2,8000,650,1,12,0,1,0,1,0,0,0,1,0,1,0,0
1,5000,450,1,11,0,1,1,0,0,0,0,1,0,1,0,0
2,6000,600,1,10,0,1,0,1,0,0,0,1,0,1,0,0
3,15000,1200,2,12,0,1,1,0,0,0,0,1,0,0,1,0
2,9000,700,1,12,0,1,1,0,0,0,0,1,0,0,0,0
1,5000,300,1,16,0,1,1,0,0,0,0,1,0,0,0,0
3,8000,1200,3,6,0,1,0,1,0,0,0,1,0,1,0,0
3,35000,1300,2,26,0,1,1,0,0,0,0,1,0,0,0,0
1,5500,400,1,13,0,1,0,1,0,0,0,1,0,1,0,0
3,35000,1320,2,26,0,1,1,0,0,0,0,1,0,0,0,0
2,11000,1000,2,11,0,0,0,1,0,0,0,1,0,1,0,0
2,10000,700,1,14,0,1,1,0,0,0,0,1,0,0,0,0
2,6500,800,2,8,0,1,1,0,0,0,0,1,0,1,0,0
2,6000,900,1,6,0,0,0,1,0,0,0,1,0,1,0,0
3,36125,1700,2,21,0,1,0,1,0,0,0,1,0,1,0,0
2,6800,600,1,11,0,1,1,0,0,0,0,1,0,0,0,0
2,8500,850,2,10,0,1,1,0,0,0,0,1,0,0,1,0
2,5000,550,1,9,0,1,1,0,0,0,0,1,0,0,0,0
1,6500,650,1,10,0,0,1,0,0,0,0,1,0,1,0,0
1,6500,800,1,8,0,1,1,0,0,0,0,1,0,1,0,0
2,4500,475,1,9,0,1,0,1,0,0,0,1,0,1,0,0
1,6000,200,1,30,0,1,1,0,0,0,0,1,0,1,0,0
1,10000,400,1,25,0,1,1,0,0,0,0,1,0,1,0,0
1,12000,500,1,24,0,0,0,1,0,0,0,1,0,1,0,0
2,12000,550,1,21,0,1,1,0,0,0,0,1,0,1,0,0
2,12000,800,1,15,0,1,0,1,0,0,0,1,0,1,0,0
2,9000,1000,2,9,0,0,0,1,0,0,0,1,0,1,0,0
1,5000,400,1,12,1,0,1,0,0,0,0,1,0,0,0,0
1,6000,300,1,20,0,1,1,0,0,0,0,1,0,1,0,0
2,5500,450,1,12,0,1,1,0,0,0,0,1,0,1,0,0
2,5500,450,1,12,0,1,1,0,0,0,0,1,0,1,0,0
2,8500,1100,2,7,0,1,1,0,0,0,0,1,0,1,0,0
1,5000,450,1,11,0,1,0,1,0,0,0,1,0,1,0,0
2,23000,1100,2,20,0,1,1,0,0,0,0,1,0,0,0,0
2,5500,650,1,8,0,1,1,0,0,0,0,1,0,1,0,0
2,8500,780,1,10,0,1,1,0,0,0,0,1,0,0,0,0
3,22000,1100,2,20,1,0,0,1,0,0,0,1,0,1,0,0
1,5500,800,1,6,0,1,0,1,0,0,0,1,0,1,0,0
1,7000,500,2,14,1,0,0,1,0,0,0,1,0,1,0,0
1,5000,400,1,12,0,1,1,0,0,0,0,1,0,0,0,0
1,5000,450,1,11,0,1,1,0,0,0,0,1,0,1,0,0
2,6500,550,1,11,0,1,0,1,0,0,0,1,0,1,0,0
2,8000,600,1,13,0,1,1,0,0,0,0,1,0,1,0,0
1,5500,200,1,27,0,1,0,1,0,0,0,1,0,1,0,0
2,6000,500,1,12,1,0,1,0,0,0,0,1,0,1,0,0
1,5500,450,1,12,0,1,1,0,0,0,0,1,0,0,0,0
2,10000,1050,2,9,0,1,0,1,0,0,0,1,0,1,0,0
3,10000,1000,2,10,0,1,1,0,0,0,0,1,0,0,0,0
2,10000,1200,2,8,1,0,0,1,0,0,0,1,0,1,0,0
3,12000,1100,2,10,1,0,0,1,0,0,0,1,0,0,1,0
1,5200,220,1,23,0,1,0,1,0,0,0,1,0,1,0,0
1,4000,350,1,11,0,1,0,1,0,0,0,1,0,1,0,0
3,30000,1100,1,27,0,1,1,0,0,0,0,1,0,0,0,0
2,5146,800,1,6,0,1,0,1,0,0,0,1,0,1,0,0
2,12000,950,1,12,0,1,0,1,0,0,0,1,0,1,0,0
3,7000,1200,1,5,0,1,0,1,0,0,0,1,0,1,0,0
2,8500,700,1,12,1,0,0,1,0,0,0,1,0,1,0,0
1,7000,500,1,14,0,1,0,1,0,0,0,1,0,1,0,0
2,9500,570,1,16,0,1,0,1,0,0,0,1,0,1,0,0
2,8000,650,1,12,0,1,0,1,0,0,0,1,0,1,0,0
3,15000,1200,3,12,0,1,0,1,0,0,0,1,0,1,0,0
5,22500,960,2,23,0,1,0,1,0,0,0,1,0,1,0,0
2,12500,1250,2,10,1,0,0,1,0,0,0,1,0,1,0,0
3,34000,120,2,283,0,0,0,1,0,0,0,1,0,1,0,0
3,14000,950,2,14,1,0,1,0,0,0,0,1,0,1,0,0
1,9500,600,1,15,0,1,1,0,0,0,0,1,0,1,0,0
2,7000,750,1,9,0,1,0,1,0,0,0,1,0,1,0,0
3,20000,1200,2,16,0,1,0,1,0,0,0,1,0,1,0,0
1,6500,400,1,16,1,0,1,0,0,0,0,1,0,1,0,0
1,7500,600,1,12,0,0,1,0,0,0,0,1,0,1,0,0
2,6500,700,1,9,0,1,0,1,0,0,0,1,0,1,0,0
2,9500,850,1,11,1,0,0,1,0,0,0,1,0,1,0,0
1,1800,500,1,3,1,0,0,1,0,0,0,1,0,1,0,0
2,7500,650,1,11,0,1,1,0,0,0,0,1,0,1,0,0
2,10000,800,2,12,1,0,0,1,0,0,0,1,0,1,0,0
3,15000,830,2,18,0,1,0,1,0,0,0,1,0,1,0,0
2,7000,600,1,11,0,1,0,1,0,0,0,1,0,0,0,0
2,6000,800,1,7,0,1,0,1,0,0,0,1,0,1,0,0
2,14000,1200,2,11,1,0,0,1,0,0,0,1,0,0,1,0
2,22000,1000,2,22,0,0,0,1,0,0,0,1,0,1,0,0
2,18000,750,2,24,0,1,1,0,0,0,0,1,0,1,0,0
2,10000,800,2,12,0,1,1,0,0,0,0,1,0,0,0,0
2,6000,1200,2,5,0,1,0,1,0,0,0,1,0,1,0,0
2,10000,750,1,13,0,1,1,0,0,0,0,1,0,1,0,0
3,10000,1500,2,6,1,0,0,1,0,0,0,1,0,1,0,0
1,5000,300,1,16,0,1,0,1,0,0,0,1,0,1,0,0
3,10000,800,1,12,0,1,1,0,0,0,0,1,0,0,0,0
2,7000,450,2,15,0,1,0,1,0,0,0,1,0,1,0,0
4,10000,1200,2,8,0,0,0,1,0,0,0,1,0,1,0,0
2,6000,500,2,12,1,0,0,1,0,0,0,1,0,1,0,0
2,18000,900,2,20,1,0,1,0,0,0,0,1,0,1,0,0
2,8000,460,1,17,0,1,1,0,0,0,0,1,0,0,0,0
2,8000,530,1,15,1,0,0,1,0,0,0,1,0,0,1,0
2,13000,650,2,20,1,0,1,0,0,0,0,1,0,1,0,0
2,20000,700,2,28,1,0,1,0,0,0,0,1,0,0,0,0
2,6000,400,1,15,0,1,0,1,0,0,0,1,0,1,0,0
2,12000,1000,2,12,0,1,0,1,0,0,0,1,0,1,0,0
1,10000,400,1,25,1,0,1,0,0,0,0,1,0,0,0,0
2,14000,700,2,20,0,1,1,0,0,0,0,1,0,0,0,0
2,10000,850,2,11,1,0,1,0,0,0,0,1,0,0,0,0
2,10500,558,2,18,0,1,1,0,0,0,0,1,0,1,0,0
2,6000,800,1,7,0,1,0,1,0,0,0,1,0,1,0,0
2,12000,900,2,13,0,1,1,0,0,0,0,1,0,1,0,0
3,14000,1600,2,8,0,0,0,1,0,0,0,1,0,1,0,0
1,3700,150,1,24,0,1,1,0,0,0,0,1,0,0,0,0
3,40000,1600,2,25,0,1,1,0,0,0,0,1,0,0,0,0
3,25000,1000,1,25,0,1,0,1,0,0,0,1,0,1,0,0
1,2200,700,1,3,0,1,0,1,0,0,0,1,0,1,0,0
1,3300,175,1,18,0,1,0,1,0,0,0,1,0,1,0,0
1,5000,450,1,11,1,0,0,1,0,0,0,1,0,1,0,0
3,60000,1700,3,35,1,0,1,0,0,0,0,1,0,0,0,0
2,6000,425,1,14,0,1,1,0,0,0,0,1,0,1,0,0
3,7000,900,3,7,1,0,0,1,0,0,0,1,0,1,0,0
1,5000,400,1,12,0,1,1,0,0,0,0,1,0,1,0,0
2,11000,600,1,18,0,1,0,1,0,0,0,1,0,1,0,0
2,10000,721,2,13,0,0,0,1,0,0,0,1,0,1,0,0
3,22000,1150,2,19,0,1,1,0,0,0,0,1,0,1,0,0
3,65000,2210,3,29,0,1,1,0,0,0,0,1,0,1,0,0
2,7500,675,1,11,0,1,0,1,0,0,0,1,0,1,0,0
2,45000,1320,2,34,0,0,0,1,0,0,0,1,0,1,0,0
1,5000,250,1,20,0,1,1,0,0,0,0,1,0,1,0,0
2,12000,720,2,16,0,1,0,1,0,0,0,1,0,0,0,0
5,25000,1880,2,13,0,1,1,0,0,0,0,1,0,0,0,0
3,18000,850,3,21,1,0,1,0,0,0,0,1,0,1,0,0
2,25000,1050,2,23,0,1,1,0,0,0,0,1,0,1,0,0
1,25000,320,1,78,1,0,0,1,0,0,0,0,1,1,0,0
2,70000,750,2,93,0,0,1,0,0,0,0,0,1,1,0,0
1,45000,450,1,100,0,0,1,0,0,0,0,0,1,1,0,0
3,75000,1100,3,68,0,1,1,0,0,0,0,0,1,0,1,0
1,14000,640,1,21,0,0,0,1,0,0,0,0,1,1,0,0
1,60000,650,1,92,0,1,0,1,0,0,0,0,1,0,0,0
2,160000,800,2,200,0,1,1,0,0,0,0,0,1,1,0,1
4,300000,1600,5,187,1,0,1,0,0,0,0,0,1,1,0,1
1,22000,460,1,47,0,1,0,1,0,0,0,0,1,1,0,0
4,130000,1650,4,78,1,0,1,0,0,0,0,0,1,1,0,1
1,33000,480,2,68,1,0,1,0,0,0,0,0,1,0,0,0
1,32000,500,2,64,0,0,1,0,0,0,0,0,1,0,0,0
1,30000,490,2,61,1,0,1,0,0,0,0,0,1,0,0,0
1,49000,620,1,79,0,0,0,1,0,0,0,0,1,1,0,0
2,28000,518,2,54,1,0,1,0,0,0,0,0,1,1,0,0
2,33500,700,2,47,1,0,1,0,0,0,0,0,1,1,0,0
2,85000,777,2,109,1,0,1,0,0,0,0,0,1,1,0,0
2,35000,650,2,53,0,1,1,0,0,0,0,0,1,0,1,0
3,270000,1800,4,150,1,0,1,0,0,0,0,0,1,1,0,1
5,400000,2308,5,173,0,0,1,0,0,0,0,0,1,0,1,1
1,21000,425,2,49,0,1,1,0,0,0,0,0,1,1,0,0
2,150000,890,2,168,0,1,1,0,0,0,0,0,1,0,0,1
1,22000,270,1,81,0,1,0,1,0,0,0,0,1,1,0,0
2,100000,850,2,117,1,0,1,0,0,0,0,0,1,0,0,0
2,60000,888,2,67,1,0,1,0,0,0,0,0,1,1,0,0
2,8000,650,2,12,1,0,1,0,0,0,0,0,1,0,1,0
1,20000,275,1,72,0,1,1,0,0,0,0,0,1,0,0,0
2,20000,700,2,28,1,0,1,0,0,0,0,0,1,0,1,0
1,25000,375,1,66,0,1,0,1,0,0,0,0,1,1,0,0
1,14000,424,1,33,1,0,0,1,0,0,0,0,1,1,0,0
1,19411,400,2,48,0,0,0,1,0,0,0,0,1,1,0,0
1,23000,450,1,51,0,0,1,0,0,0,0,0,1,1,0,0
4,190000,2079,5,91,1,0,1,0,0,0,0,0,1,1,0,1
2,32000,586,1,54,1,0,0,1,0,0,0,0,1,1,0,0
2,68000,610,2,111,0,0,1,0,0,0,0,0,1,1,0,0
1,30000,488,2,61,1,0,1,0,0,0,0,0,1,1,0,0
3,110000,1200,3,91,1,0,1,0,0,0,0,0,1,1,0,0
2,44000,722,2,60,1,0,1,0,0,0,0,0,1,1,0,0
1,20000,450,1,44,0,1,1,0,0,0,0,0,1,1,0,0
1,25000,500,2,50,1,0,0,1,0,0,0,0,1,1,0,0
2,40000,680,2,58,0,0,1,0,0,0,0,0,1,0,0,0
2,43000,1150,2,37,0,1,1,0,0,0,0,0,1,1,0,0
2,44000,830,2,53,0,0,1,0,0,0,0,0,1,0,0,0
1,75000,550,1,136,0,0,1,0,0,0,0,0,1,1,0,0
1,32000,470,2,68,1,0,1,0,0,0,0,0,1,0,1,0
1,16000,410,2,39,1,0,1,0,0,0,0,0,1,0,1,0
2,65000,710,2,91,1,0,1,0,0,0,0,0,1,1,0,0
2,45000,750,2,60,1,0,1,0,0,0,0,0,1,1,0,0
2,57000,800,2,71,0,1,1,0,0,0,0,0,1,1,0,0
1,27000,435,2,62,0,1,1,0,0,0,0,0,1,1,0,0
1,57000,500,1,114,1,0,1,0,0,0,0,0,1,1,0,0
2,55000,800,2,68,0,0,1,0,0,0,0,0,1,1,0,0
1,40000,540,2,74,1,0,1,0,0,0,0,0,1,0,1,0
2,95000,1050,2,90,0,1,1,0,0,0,0,0,1,1,0,0
2,85000,700,2,121,1,0,1,0,0,0,0,0,1,1,0,0
4,300000,1600,4,187,1,0,1,0,0,0,0,0,1,1,0,1
2,80000,600,1,133,0,0,1,0,0,0,0,0,1,1,0,0
1,13000,300,2,43,0,1,0,1,0,0,0,0,1,1,0,0
1,28000,550,2,50,0,1,1,0,0,0,0,0,1,0,0,0
3,89000,932,3,95,1,0,1,0,0,0,0,0,1,1,0,0
1,28000,450,2,62,0,1,1,0,0,0,0,0,1,1,0,0
2,13000,600,2,21,0,1,1,0,0,0,0,0,1,1,0,0
1,24000,424,2,56,0,1,1,0,0,0,0,0,1,1,0,0
2,38000,560,2,67,0,0,1,0,0,0,0,0,1,0,0,0
1,32000,450,2,71,0,1,1,0,0,0,0,0,1,0,0,0
4,350000,3000,5,116,1,0,1,0,0,0,0,0,1,1,0,1
1,40000,600,2,66,0,0,1,0,0,0,0,0,1,0,1,0
3,150000,1400,3,107,0,0,1,0,0,0,0,0,1,0,0,1
2,45000,630,2,71,0,1,1,0,0,0,0,0,1,0,0,0
3,170000,1400,3,121,0,1,1,0,0,0,0,0,1,1,0,1
1,30000,320,1,93,0,0,0,1,0,0,0,0,1,0,1,0
2,210000,1000,2,210,0,1,1,0,0,0,0,0,1,0,0,1
3,75000,1150,3,65,0,1,1,0,0,0,0,0,1,1,0,0
2,47000,751,2,62,1,0,1,0,0,0,0,0,1,0,1,0
2,14000,570,2,24,0,0,1,0,0,0,0,0,1,0,1,0
2,55000,696,2,79,1,0,1,0,0,0,0,0,1,1,0,0
4,120000,1600,4,75,0,1,1,0,0,0,0,0,1,0,1,1
3,300000,2500,3,120,1,0,1,0,0,0,0,0,1,0,0,1
3,70000,1150,3,60,0,1,1,0,0,0,0,0,1,1,0,0
3,150000,1500,4,100,1,0,1,0,0,0,0,0,1,1,0,1
3,62000,950,3,65,0,0,1,0,0,0,0,0,1,1,0,0
2,42000,750,2,56,0,1,1,0,0,0,0,0,1,0,0,0
2,130000,715,2,181,0,0,1,0,0,0,0,0,1,1,0,1
3,170000,1337,3,127,0,0,1,0,0,0,0,0,1,1,0,1
3,20000,737,3,27,1,0,1,0,0,0,0,0,1,0,0,0
2,41000,750,2,54,0,1,1,0,0,0,0,0,1,0,0,0
2,65000,760,2,85,1,0,1,0,0,0,0,0,1,1,0,0
2,50000,750,2,66,1,0,1,0,0,0,0,0,1,1,0,0
2,85000,650,2,130,1,0,1,0,0,0,0,0,1,0,0,0
2,50000,1000,2,50,1,0,0,1,0,0,0,0,1,1,0,0
1,30000,570,1,52,0,1,1,0,0,0,0,0,1,1,0,0
2,120000,900,2,133,1,0,1,0,0,0,0,0,1,0,1,1
2,60000,760,2,78,0,1,1,0,0,0,0,0,1,0,1,0
3,110000,1500,4,73,0,1,1,0,0,0,0,0,1,1,0,0
3,84500,1150,3,73,0,1,1,0,0,0,0,0,1,0,1,0
3,80000,1100,3,72,1,0,1,0,0,0,0,0,1,0,1,0
3,50000,1000,3,50,0,0,1,0,0,0,0,0,1,1,0,0
2,40000,720,2,55,0,1,1,0,0,0,0,0,1,0,0,0
1,34000,365,1,93,0,0,1,0,0,0,0,0,1,0,1,0
4,220000,2000,4,110,0,0,1,0,0,0,0,0,1,1,0,1
1,25000,400,1,62,0,1,1,0,0,0,0,0,1,1,0,0
3,150000,1330,4,112,1,0,1,0,0,0,0,0,1,1,0,1
3,85000,850,3,100,1,0,1,0,0,0,0,0,1,0,1,0
4,180000,2000,5,90,0,0,1,0,0,0,0,0,1,1,0,1
2,40000,700,2,57,1,0,1,0,0,0,0,0,1,1,0,0
2,50000,900,2,55,1,0,1,0,0,0,0,0,1,0,0,0
2,38000,650,2,58,0,0,1,0,0,0,0,0,1,0,1,0
4,310000,2600,4,119,0,1,1,0,0,0,0,0,1,0,1,1
2,50000,680,2,73,0,1,1,0,0,0,0,0,1,1,0,0
3,65000,950,3,68,1,0,1,0,0,0,0,0,1,1,0,0
4,210000,1783,3,117,1,0,1,0,0,0,0,0,1,1,0,1
3,150000,1330,3,112,0,1,1,0,0,0,0,0,1,1,0,1
1,32000,565,2,56,0,1,0,1,0,0,0,0,1,1,0,0
1,26000,450,1,57,0,1,1,0,0,0,0,0,1,1,0,0
2,60000,710,2,84,1,0,1,0,0,0,0,0,1,1,0,0
3,190000,1514,4,125,1,0,1,0,0,0,0,0,1,1,0,1
3,100000,1080,3,92,0,1,1,0,0,0,0,0,1,1,0,0
2,35000,700,2,50,0,1,1,0,0,0,0,0,1,0,1,0
3,68000,890,2,76,0,1,1,0,0,0,0,0,1,1,0,0
3,150000,1250,3,120,1,0,1,0,0,0,0,0,1,1,0,1
1,18000,300,1,60,1,0,0,1,0,0,0,0,1,1,0,0
2,55000,720,2,76,0,1,1,0,0,0,0,0,1,1,0,0
3,65000,825,3,78,0,0,1,0,0,0,0,0,1,0,1,0
2,80000,500,2,160,0,0,1,0,0,0,0,0,1,1,0,0
2,53000,750,2,70,1,0,1,0,0,0,0,0,1,1,0,0
2,80000,750,2,106,1,0,1,0,0,0,0,0,1,1,0,0
1,18000,360,1,50,0,0,1,0,0,0,0,0,1,1,0,0
4,250000,1545,5,161,1,0,1,0,0,0,0,0,1,0,1,1
1,17500,400,1,43,0,1,1,0,0,0,0,0,1,1,0,0
3,43000,750,2,57,0,1,1,0,0,0,0,0,1,0,1,0
1,13500,432,2,31,0,1,1,0,0,0,0,0,1,0,1,0
2,18000,780,2,23,0,1,1,0,0,0,0,0,1,0,1,0
2,75000,695,1,107,1,0,1,0,0,0,0,0,1,1,0,0
1,18000,375,1,48,0,1,1,0,0,0,0,0,1,1,0,0
3,160000,1095,3,146,1,0,1,0,0,0,0,0,1,1,0,1
1,32000,475,2,67,1,0,1,0,0,0,0,0,1,0,1,0
2,55000,790,2,69,0,1,1,0,0,0,0,0,1,1,0,0
2,47000,661,2,71,1,0,1,0,0,0,0,0,1,1,0,0
2,35000,700,2,50,1,0,1,0,0,0,0,0,1,1,0,0
1,15000,420,1,35,1,0,1,0,0,0,0,0,1,0,1,0
2,50000,750,2,66,0,1,1,0,0,0,0,0,1,1,0,0
2,25500,950,3,26,1,0,0,1,0,0,0,0,1,1,0,0
5,350000,1880,5,186,0,0,1,0,0,0,0,0,1,0,1,1
3,55000,1350,3,40,0,0,1,0,0,0,0,0,1,1,0,0
1,25000,330,1,75,1,0,0,1,0,0,0,0,1,0,1,0
2,50000,750,2,66,0,1,1,0,0,0,0,0,1,1,0,0
2,65000,925,3,70,0,0,1,0,0,0,0,0,1,1,0,0
3,50000,1150,3,43,1,0,1,0,0,0,0,0,1,0,1,0
3,65000,1105,3,58,0,1,1,0,0,0,0,0,1,1,0,0
3,160000,1050,3,152,0,0,1,0,0,0,0,0,1,0,0,1
1,25000,410,1,60,1,0,1,0,0,0,0,0,1,0,0,0
1,32000,460,2,69,0,1,1,0,0,0,0,0,1,1,0,0
1,21000,600,1,35,1,0,0,1,0,0,0,0,1,1,0,0
1,20000,570,2,35,0,0,0,1,0,0,0,0,1,1,0,0
2,55000,720,2,76,0,0,1,0,0,0,0,0,1,1,0,0
1,32000,500,2,64,1,0,1,0,0,0,0,0,1,0,0,0
4,150000,1460,4,102,1,0,1,0,0,0,0,0,1,1,0,1
1,30000,415,2,72,0,1,1,0,0,0,0,0,1,0,0,0
3,150000,1400,3,107,1,0,1,0,0,0,0,0,1,1,0,1
1,27000,270,1,100,0,1,1,0,0,0,0,0,1,1,0,0
2,47000,585,2,80,1,0,1,0,0,0,0,0,1,1,0,0
4,150000,1755,4,85,0,1,1,0,0,0,0,0,1,0,1,1
1,27000,550,2,49,0,0,1,0,0,0,0,0,1,0,1,0
3,160000,1300,4,123,1,0,1,0,0,0,0,0,1,1,0,1
2,100000,1200,2,83,0,0,0,1,0,0,0,0,1,1,0,0
2,45002,600,2,75,1,0,1,0,0,0,0,0,1,1,0,0
2,48000,700,2,68,1,0,1,0,0,0,0,0,1,1,0,0
1,18000,385,1,46,0,1,1,0,0,0,0,0,1,1,0,0
1,7500,500,1,15,1,0,1,0,0,0,0,0,1,0,0,0
2,50000,850,2,58,1,0,1,0,0,0,0,0,1,1,0,0
3,55000,900,2,61,1,0,1,0,0,0,0,0,1,0,1,0
1,26000,400,1,65,0,1,1,0,0,0,0,0,1,1,0,0
2,17000,600,2,28,0,1,1,0,0,0,0,0,1,0,0,0
2,40000,750,2,53,1,0,1,0,0,0,0,0,1,0,1,0
2,43000,628,2,68,0,1,1,0,0,0,0,0,1,1,0,0
3,140000,1330,4,105,0,1,1,0,0,0,0,0,1,0,0,1
3,140000,1064,3,131,0,1,1,0,0,0,0,0,1,1,0,1
3,120000,1200,3,100,0,0,1,0,0,0,0,0,1,0,1,1
4,400000,2200,4,181,0,0,1,0,0,0,0,0,1,1,0,1
2,21000,630,2,33,1,0,1,0,0,0,0,0,1,0,1,0
2,40000,650,2,61,0,1,1,0,0,0,0,0,1,1,0,0
2,40000,845,2,47,0,0,0,1,0,0,0,0,1,1,0,0
3,230000,1915,3,120,1,0,0,1,0,0,0,0,1,1,0,1
2,20000,900,2,22,1,0,0,1,0,0,0,0,1,1,0,0
2,60000,807,2,74,0,1,1,0,0,0,0,0,1,0,0,0
2,35000,1100,2,31,1,0,0,1,0,0,0,0,1,1,0,0
3,300000,1600,5,187,1,0,0,1,0,0,0,0,1,1,0,1
2,6500,790,2,8,0,1,0,1,0,0,0,0,1,1,0,0
1,15000,380,1,39,0,1,1,0,0,0,0,0,1,1,0,0
2,38000,650,2,58,0,1,1,0,0,0,0,0,1,0,1,0
2,35000,800,2,43,1,0,1,0,0,0,0,0,1,0,1,0
2,32000,830,2,38,1,0,0,1,0,0,0,0,1,1,0,0
1,16000,410,1,39,0,1,1,0,0,0,0,0,1,0,0,0
1,33000,428,2,77,1,0,1,0,0,0,0,0,1,1,0,0
1,8500,550,1,15,1,0,0,1,0,0,0,0,1,1,0,0
2,60000,630,2,95,0,1,1,0,0,0,0,0,1,0,0,0
1,20000,550,2,36,0,1,0,1,0,0,0,0,1,0,0,0
1,38000,450,2,84,0,1,1,0,0,0,0,0,1,1,0,0
2,100000,750,2,133,0,1,1,0,0,0,0,0,1,1,0,0
2,65000,800,2,81,1,0,1,0,0,0,0,0,1,1,0,0
3,80000,1050,3,76,0,0,1,0,0,0,0,0,1,0,1,0
2,85000,850,2,100,0,0,1,0,0,0,0,0,1,0,0,0
4,600000,2500,4,240,1,0,1,0,0,0,0,0,1,1,0,2
3,150000,2000,3,75,0,0,1,0,0,0,0,0,1,1,0,1
3,130000,1330,4,97,1,0,1,0,0,0,0,0,1,1,0,1
3,55000,950,3,57,0,1,1,0,0,0,0,0,1,1,0,0
1,23000,435,2,52,1,0,1,0,0,0,0,0,1,0,0,0
3,95000,1300,4,73,1,0,1,0,0,0,0,0,1,0,0,0
2,40000,650,2,61,0,1,0,1,0,0,0,0,1,1,0,0
3,180000,1550,3,116,1,0,1,0,0,0,0,0,1,1,0,1
1,25000,380,1,65,1,0,1,0,0,0,0,0,1,1,0,0
4,140000,1454,4,96,0,1,1,0,0,0,0,0,1,1,0,1
2,55000,860,2,63,1,0,1,0,0,0,0,0,1,0,1,0
2,46000,680,2,67,1,0,1,0,0,0,0,0,1,1,0,0
1,22000,433,2,50,0,1,1,0,0,0,0,0,1,0,0,0
2,55100,710,2,77,1,0,1,0,0,0,0,0,1,1,0,0
2,65000,700,2,92,0,0,1,0,0,0,0,0,1,0,0,0
1,33000,550,1,60,0,1,1,0,0,0,0,0,1,1,0,0
4,320000,2700,5,118,1,0,1,0,0,0,0,0,1,1,0,1
1,33000,350,1,94,0,1,0,1,0,0,0,0,1,1,0,0
1,25000,490,1,51,1,0,0,1,0,0,0,0,1,1,0,0
3,300000,1225,3,244,0,0,1,0,0,0,0,0,1,1,0,1
3,100000,1286,5,77,0,1,1,0,0,0,0,0,1,1,0,0
1,33000,425,2,77,0,1,1,0,0,0,0,0,1,1,0,0
2,35000,550,2,63,1,0,1,0,0,0,0,0,1,0,0,0
3,130000,1224,3,106,0,1,1,0,0,0,0,0,1,0,1,1
3,80000,950,3,84,0,1,1,0,0,0,0,0,1,1,0,0
1,10000,425,2,23,1,0,1,0,0,0,0,0,1,0,0,0
3,92500,1000,3,92,0,0,1,0,0,0,0,0,1,1,0,0
2,57000,710,2,80,1,0,1,0,0,0,0,0,1,1,0,0
3,170000,1300,3,130,1,0,1,0,0,0,0,0,1,1,0,1
1,29999,433,2,69,1,0,1,0,0,0,0,0,1,1,0,0
2,42000,650,2,64,0,0,1,0,0,0,0,0,1,0,0,0
3,330000,1650,4,200,0,0,1,0,0,0,0,0,1,0,0,1
2,24000,600,1,40,1,0,0,1,0,0,0,0,1,1,0,0
2,35000,850,2,41,1,0,0,1,0,0,0,0,1,0,1,0
1,14000,305,1,45,0,1,1,0,0,0,0,0,1,0,0,0
2,45000,490,2,91,0,0,1,0,0,0,0,0,1,1,0,0
2,36000,690,2,52,1,0,1,0,0,0,0,0,1,0,0,0
2,53500,635,2,84,0,1,1,0,0,0,0,0,1,1,0,0
3,80000,1100,2,72,0,0,1,0,0,0,0,0,1,1,0,0
1,7500,250,1,30,0,1,0,1,0,0,0,0,1,1,0,0
3,140000,1200,3,116,0,0,1,0,0,0,0,0,1,1,0,1
2,95000,750,2,126,0,1,1,0,0,0,0,0,1,0,0,0
3,130000,1100,3,118,0,0,1,0,0,0,0,0,1,1,0,1
2,45000,700,2,64,1,0,1,0,0,0,0,0,1,1,0,0
2,110000,1150,2,95,0,1,1,0,0,0,0,0,1,1,0,0
3,120000,1379,3,87,0,1,1,0,0,0,0,0,1,1,0,1
1,60000,500,1,120,0,0,1,0,0,0,0,0,1,1,0,0
3,120000,1400,3,85,0,1,0,1,0,0,0,0,1,1,0,1
1,40000,390,1,102,0,1,1,0,0,0,0,0,1,1,0,0
2,50000,935,2,53,0,0,0,1,0,0,0,0,1,1,0,0
2,36000,535,2,67,0,1,1,0,0,0,0,0,1,1,0,0
3,150000,1250,3,120,1,0,1,0,0,0,0,0,1,1,0,1
4,230000,3700,4,62,0,0,1,0,0,0,0,0,1,1,0,1
1,25000,350,2,71,0,1,1,0,0,0,0,0,1,0,0,0
3,190000,1350,4,140,1,0,1,0,0,0,0,0,1,0,1,1
3,61000,1550,3,39,1,0,1,0,0,0,0,0,1,1,0,0
3,70000,1100,3,63,0,0,1,0,0,0,0,0,1,1,0,0
3,42000,950,3,44,0,1,1,0,0,0,0,0,1,1,0,0
